time_s,decimated_V,nn_kalman_V,fixed_kalman_V
0.23120000,2.97363281,2.99974374,2.97363574
0.23160000,2.95898438,2.98094639,2.95899316
0.23200000,2.95898438,2.96967723,2.95898438
0.23240000,2.94921875,2.95373395,2.94922460
0.23280000,2.93945312,2.94090486,2.93945898
0.23320000,2.93945312,2.93964204,2.93945313
0.23360000,2.92480469,2.92601613,2.92481347
0.23400000,2.91992188,2.92042875,2.91992481
0.23440000,2.91992188,2.91997950,2.91992188
0.23480000,2.90039062,2.90232473,2.90040233
0.23520000,2.90039062,2.90071111,2.90039063
0.23560000,2.89550781,2.89683759,2.89551074
0.23600000,2.88085938,2.88658296,2.88086816
0.23640000,2.88085938,2.88349635,2.88085938
0.23680000,2.87109375,2.87793902,2.87109960
0.23720000,2.86132812,2.87177574,2.86133398
0.23760000,2.86132812,2.86854527,2.86132813
0.23800000,2.84179688,2.86149708,2.84180858
0.23840000,2.84179688,2.85701759,2.84179688
0.23880000,2.83691406,2.85300191,2.83691699
0.23920000,2.82226562,2.84746131,2.82227441
0.23960000,2.82226562,2.84329051,2.82226563
0.24000000,2.81250000,2.83841909,2.81250585
0.24040000,2.80273438,2.83141162,2.80274023
0.24080000,2.80273438,2.82516577,2.80273438
0.24120000,2.78808594,2.79275437,2.78809472
0.24160000,2.77832031,2.78035005,2.77832617
0.24200000,2.74902344,2.75406383,2.74904100
0.24240000,2.96386719,2.94769015,2.96373843
0.24280000,3.32519531,3.30516112,3.32497867
0.24320000,2.74414062,2.78251563,2.74448876
0.24360000,2.87109375,2.86972328,2.87101787
0.24400000,2.40234375,2.41079178,2.40262466
0.24440000,2.34863281,2.35027579,2.34866517
0.24480000,2.28027344,2.28242651,2.28031443
0.24520000,3.22753906,3.21976197,3.22697133
0.24560000,3.10058594,3.10102447,3.10066169
0.24600000,2.50976562,2.51198766,2.51011979
0.24640000,3.35937500,3.35591039,3.35886598
0.24680000,2.42675781,2.42958620,2.42731649
0.24720000,2.40722656,2.40728826,2.40723860
0.24760000,2.20703125,2.20763653,2.20715125
0.24800000,2.00195312,2.00249800,2.00207611
0.24840000,2.10937500,2.10908850,2.10931069
0.24880000,2.45605469,2.45486335,2.45584686
0.24920000,2.90039062,2.89924569,2.90012418
0.24960000,2.23144531,2.23370187,2.23184610
0.25000000,2.47558594,2.47423266,2.47543985
0.25040000,3.36914062,3.36408175,3.36860497
0.25080000,2.43652344,2.44142132,2.43708210
0.25120000,2.46093750,2.46088463,2.46092320
0.25160000,3.19335938,3.18946608,3.19292038
0.25200000,2.66113281,2.66323778,2.66145155
0.25240000,2.73437500,2.73418661,2.73433129
0.25280000,1.97753906,1.98005433,1.97799266
0.25320000,3.32031250,3.31687510,3.31950795
0.25360000,3.18847656,3.18882962,3.18855510
0.25400000,3.03710938,3.03756957,3.03720015
0.25440000,3.01269531,3.01278513,3.01271000
0.25480000,2.95410156,2.95426209,2.95413669
0.25520000,2.64648438,2.64737945,2.64666877
0.25560000,2.91992188,2.91912031,2.91975810
0.25600000,2.88085938,2.88102172,2.88088269
0.25640000,3.00292969,3.00258134,3.00285654
0.25680000,3.05664062,3.05648654,3.05660839
0.25720000,3.09082031,3.09072231,3.09079981
0.25760000,2.61230469,2.61499445,2.61259148
0.25800000,2.79785156,2.79734350,2.79774052
0.25840000,2.70019531,2.70047516,2.70025378
0.25880000,2.40234375,2.40343243,2.40252231
0.25920000,2.64160156,2.63991868,2.64145827
0.25960000,2.63183594,2.63185934,2.63184170
0.26000000,2.48046875,2.48092748,2.48055948
0.26040000,2.40234375,2.40278858,2.40239063
0.26080000,3.26660156,3.26428452,3.26608358
0.26120000,2.59765625,2.60071143,2.59805688
0.26160000,2.87109375,2.87038162,2.87093010
0.26200000,2.69531250,2.69588101,2.69541776
0.26240000,2.47070312,2.47140486,2.47083781
0.26280000,2.61230469,2.61176092,2.61221990
0.26320000,2.46582031,2.46626231,2.46590806
0.26360000,3.50097656,3.49735963,3.50035617
0.26400000,3.05664062,3.05792322,3.05690657
0.26440000,2.31933594,2.32230390,2.31977801
0.26480000,2.75390625,2.75278783,2.75364605
0.26520000,3.16406250,3.16278795,3.16381651
0.26560000,2.75878906,2.75983022,2.75903182
0.26600000,2.29980469,2.30097964,2.30007993
0.26640000,2.61718750,2.61625812,2.61699744
0.26680000,1.65527344,1.65918370,1.65584987
0.26720000,2.53906250,2.53671399,2.53853313
0.26760000,2.52929688,2.52931981,2.52930241
0.26800000,2.49023438,2.49033380,2.49025779
0.26840000,2.73925781,2.73863502,2.73910857
0.26880000,2.40234375,2.40339286,2.40254560
0.26920000,2.36816406,2.36829209,2.36818467
0.26960000,2.37304688,2.37303173,2.37304396
0.27000000,2.34375000,2.34392157,2.34376756
0.27040000,2.09472656,2.09549644,2.09487583
0.27080000,2.22656250,2.22577831,2.22648357
0.27120000,2.89062500,2.88466558,2.89022693
0.27160000,2.36328125,2.36530556,2.36359709
0.27200000,2.72460938,2.72364338,2.72439300
0.27240000,2.40234375,2.40326350,2.40253678
0.27280000,2.37792969,2.37804614,2.37794444
0.27320000,2.70019531,2.69934253,2.70000217
0.27360000,2.63671875,2.63692094,2.63675668
0.27400000,2.27539062,2.27633329,2.27560722
0.27440000,2.47558594,2.47503697,2.47546608
0.27480000,2.17773438,2.17849239,2.17791283
0.27520000,2.87597656,2.87391271,2.87555816
0.27560000,2.62695312,2.62761891,2.62710213
0.27600000,3.25195312,3.24966986,3.25157861
0.27640000,3.23730469,3.23735004,3.23731324
0.27680000,2.47558594,2.47993258,2.47604249
0.27720000,2.49511719,2.49507474,2.49510575
0.27760000,2.32421875,2.32489321,2.32432117
0.27800000,2.70507812,2.70401070,2.70484991
0.27840000,2.96386719,2.96316139,2.96371194
0.27880000,2.69042969,2.69115539,2.69059348
0.27920000,2.90039062,2.89983162,2.90026488
0.27960000,2.53417969,2.53587809,2.53439911
0.28000000,2.80761719,2.80687451,2.80745343
0.28040000,3.07128906,3.07002540,3.07113093
0.28080000,2.55371094,2.55689916,2.55402106
0.28120000,2.47070312,2.47095043,2.47075306
0.28160000,2.41210938,2.41225937,2.41214452
0.28200000,3.32031250,3.31770117,3.31976817
0.28240000,2.29492188,2.29967722,2.29553614
0.28280000,3.38867188,3.38580930,3.38801668
0.28320000,2.90527344,2.90672895,2.90556278
0.28360000,2.46582031,2.46704293,2.46608388
0.28400000,1.96289062,1.96421405,1.96319222
0.28440000,2.74414062,2.74210386,2.74367255
0.28480000,2.30468750,2.30599711,2.30495061
0.28520000,2.73437500,2.73325172,2.73411762
0.28560000,3.23242188,3.23116622,3.23212321
0.28600000,3.18359375,3.18374228,3.18362284
0.28640000,2.40234375,2.40546604,2.40281202
0.28680000,2.89062500,2.88935463,2.89033262
0.28720000,3.13964844,3.13844770,3.13949901
0.28760000,2.76855469,2.76991436,2.76877702
0.28800000,3.30566406,3.30425590,3.30534227
0.28840000,2.76855469,2.77001000,2.76887642
0.28880000,3.04687500,3.04590706,3.04670838
0.28920000,2.74414062,2.74526859,2.74432197
0.28960000,2.53417969,2.53477021,2.53430564
0.29000000,2.49511719,2.49523000,2.49514068
0.29040000,2.87109375,2.87009016,2.87086842
0.29080000,2.86132812,2.86135749,2.86133384
0.29120000,2.27050781,2.27203363,2.27086194
0.29160000,2.58300781,2.58211664,2.58282072
0.29200000,2.78320312,2.78267651,2.78308302
0.29240000,2.70019531,2.70044718,2.70024499
0.29280000,2.32910156,2.33004959,2.32932401
0.29320000,2.83203125,2.83062854,2.83172994
0.29360000,2.75390625,2.75410675,2.75395290
0.29400000,3.18847656,3.18709005,3.18821612
0.29440000,2.37792969,2.38013283,2.37841535
0.29480000,1.94824219,1.94933036,1.94850002
0.29520000,3.26660156,3.26153581,3.26581153
0.29560000,3.16406250,3.16434425,3.16412349
0.29600000,2.70996094,2.71112276,2.71023315
0.29640000,3.00781250,3.00707178,3.00763414
0.29680000,2.59765625,2.59868485,2.59790198
0.29720000,2.44140625,2.44190388,2.44150005
0.29760000,2.91503906,2.91352609,2.91475524
0.29800000,3.70605469,3.70351654,3.70558041
0.29840000,3.62792969,3.62821484,3.62797623
0.29880000,3.49121094,3.49184809,3.49129291
0.29920000,3.35937500,3.35976896,3.35945407
0.29960000,3.22753906,3.22825903,3.22761813
0.30000000,3.09082031,3.09125807,3.09090230
0.30040000,2.96386719,2.96432158,2.96394333
0.30080000,2.83203125,2.83237631,2.83211031
0.30120000,2.69531250,2.69578755,2.69539449
0.30160000,2.56347656,2.56428957,2.56355563
0.30200000,2.43164062,2.43283765,2.43171969
0.30240000,2.35351562,2.35447834,2.35356250
0.30280000,2.35351562,2.35353006,2.35351565
0.30320000,2.35351562,2.35351588,2.35351563
0.30360000,2.37304688,2.37284528,2.37303517
0.30400000,2.37304688,2.37304433,2.37304687
0.30440000,2.37304688,2.37304686,2.37304687
0.30480000,2.37304688,2.37304687,2.37304687
0.30520000,2.37304688,2.37304687,2.37304688
0.30560000,2.37792969,2.37786654,2.37792676
0.30600000,2.39257812,2.39220718,2.39256934
0.30640000,2.39257812,2.39256031,2.39257812
0.30680000,2.39257812,2.39257656,2.39257812
0.30720000,2.39257812,2.39257789,2.39257812
0.30760000,2.39257812,2.39257807,2.39257812
0.30800000,2.40234375,2.39904433,2.40233790
0.30840000,2.41210938,2.40635629,2.41210352
0.30880000,2.41210938,2.40904819,2.41210937
0.30920000,2.41210938,2.41027165,2.41210937
0.30960000,2.41210938,2.41088775,2.41210937
0.31000000,2.41210938,2.41123358,2.41210938
0.31040000,2.42675781,2.41504557,2.42674903
0.31080000,2.43164062,2.41869953,2.43163769
0.31120000,2.43164062,2.42157543,2.43164062
0.31160000,2.43164062,2.42382173,2.43164062
0.31200000,2.43164062,2.42550426,2.43164062
0.31240000,2.43164062,2.42676614,2.43164062
0.31280000,2.45117188,2.43185102,2.45116017
0.31320000,2.45117188,2.43618565,2.45117187
0.31360000,2.45117188,2.43951230,2.45117187
0.31400000,2.45117188,2.44200304,2.45117187
0.31440000,2.45117188,2.44399359,2.45117188
0.31480000,2.45605469,2.44683870,2.45605176
0.31520000,2.47070312,2.45308173,2.47069434
0.31560000,2.47070312,2.45792605,2.47070312
0.31600000,2.47070312,2.46124341,2.47070312
0.31640000,2.47070312,2.46349152,2.47070312
0.31680000,2.47070312,2.46510436,2.47070312
0.31720000,2.48046875,2.46870584,2.48046290
0.31760000,2.49023438,2.47416163,2.49022852
0.31800000,2.49023438,2.47820100,2.49023437
0.31840000,2.49023438,2.48102954,2.49023437
0.31880000,2.49023438,2.48304274,2.49023437
0.31920000,2.49023438,2.48463589,2.49023438
0.31960000,2.50488281,2.48957980,2.50487403
0.32000000,2.50976562,2.49491295,2.50976269
0.32040000,2.50976562,2.49868692,2.50976562
0.32080000,2.50976562,2.50127963,2.50976562
0.32120000,2.50976562,2.50313853,2.50976562
0.32160000,2.50976562,2.50464093,2.50976562
0.32200000,2.52929688,2.51082631,2.52928517
0.32240000,2.52929688,2.51575136,2.52929687
0.32280000,2.52929688,2.51916183,2.52929687
0.32320000,2.52929688,2.52150283,2.52929687
0.32360000,2.52929688,2.52321272,2.52929688
0.32400000,2.52929688,2.52463458,2.52929688
0.32440000,2.54882812,2.53092284,2.54881642
0.32480000,2.54882812,2.53580590,2.54882812
0.32520000,2.54882812,2.53915949,2.54882812
0.32560000,2.54882812,2.54144862,2.54882812
0.32600000,2.54882812,2.54313467,2.54882812
0.32640000,2.55371094,2.54569951,2.55370801
0.32680000,2.56835938,2.55169684,2.56835059
0.32720000,2.56835938,2.55626963,2.56835937
0.32760000,2.56835938,2.55938190,2.56835937
0.32800000,2.56835938,2.56150644,2.56835937
0.32840000,2.56835938,2.56308879,2.56835938
0.32880000,2.57812500,2.56680354,2.57811915
0.32920000,2.58789062,2.57241789,2.58788477
0.32960000,2.58789062,2.57652476,2.58789062
0.33000000,2.58789062,2.57932263,2.58789062
0.33040000,2.58789062,2.58127932,2.58789062
0.33080000,2.58789062,2.58280366,2.58789062
0.33120000,2.60253906,2.58775203,2.60253028
0.33160000,2.60742188,2.59301947,2.60741894
0.33200000,2.60742188,2.59671742,2.60742187
0.33240000,2.60742188,2.59924305,2.60742187
0.33280000,2.60742188,2.60105578,2.60742187
0.33320000,2.60742188,2.60252720,2.60742188
0.33360000,2.62695312,2.60875365,2.62694142
0.33400000,2.62695312,2.61366220,2.62695312
0.33440000,2.62695312,2.61703861,2.62695312
0.33480000,2.68554688,2.63299088,2.68551176
0.33520000,2.77343750,2.66906861,2.77338480
0.33560000,2.86621094,2.79473633,2.86615530
0.33600000,2.94921875,2.93846991,2.94916896
0.33640000,3.04199219,3.03585469,3.04193655
0.33680000,3.12500000,3.12174461,3.12495021
0.33720000,3.22265625,3.21767898,3.22259769
0.33760000,3.30566406,3.30115662,3.30561428
0.33800000,3.39843750,3.39163078,3.39838186
0.33840000,3.48144531,3.47411326,3.48139553
0.33880000,3.57421875,3.56870322,3.57416311
0.33920000,3.66210938,3.65677872,3.66205666
0.33960000,3.74511719,3.74049103,3.74506740
0.34000000,3.59375000,3.60221664,3.59384070
0.34040000,3.31542969,3.33293358,3.31559656
0.34080000,3.13964844,3.14023829,3.13975390
0.34120000,3.10546875,3.10561583,3.10548930
0.34160000,3.07128906,3.07147057,3.07130956
0.34200000,3.03710938,3.03720029,3.03712987
0.34240000,3.00292969,3.00301846,3.00295019
0.34280000,2.96875000,2.96883943,2.96877050
0.34320000,2.92968750,2.92987719,2.92971093
0.34360000,2.90039062,2.90063237,2.90040820
0.34400000,2.86621094,2.86663660,2.86623143
0.34440000,2.83203125,2.83275178,2.83205175
0.34480000,2.79296875,2.79422893,2.79299218
0.34520000,2.76367188,2.76498917,2.76368945
0.34560000,2.72460938,2.72671611,2.72463280
0.34600000,2.69531250,2.69714975,2.69533007
0.34640000,2.65625000,2.65865556,2.65627342
0.34680000,2.62695312,2.62901943,2.62697070
0.34720000,2.58789062,2.59059081,2.58791405
0.34760000,2.55859375,2.56072230,2.55861132
0.34800000,2.51953125,2.52199398,2.51955467
0.34840000,2.48535156,2.48774256,2.48537206
0.34880000,2.45117188,2.45335083,2.45119237
0.34920000,2.42187500,2.42391132,2.42189257
0.34960000,2.38281250,2.38523460,2.38283592
0.35000000,2.34863281,2.35098496,2.34865331
0.35040000,2.31445312,2.31663951,2.31447362
0.35080000,2.28027344,2.28262199,2.28029394
0.35120000,2.24609375,2.24822518,2.24611425
0.35160000,2.21191406,2.21414010,2.21193456
0.35200000,2.17773438,2.18003248,2.17775487
0.35240000,2.14355469,2.14598633,2.14357519
0.35280000,2.10937500,2.11156479,2.10939550
0.35320000,2.07031250,2.07287522,2.07033593
0.35360000,2.04101562,2.04303981,2.04103320
0.35400000,2.00683594,2.00915365,2.00685643
0.35440000,1.97265625,1.97500730,1.97267675
0.35480000,1.93359375,1.93627105,1.93361718
0.35520000,1.90429688,1.90638526,1.90431445
0.35560000,1.86523438,1.86788790,1.86525780
0.35600000,1.83593750,1.83799991,1.83595507
0.35640000,1.79687500,1.79927010,1.79689842
0.35680000,1.76757812,1.76960308,1.76759570
0.35720000,1.72851562,1.73115544,1.72853905
0.35760000,1.69921875,1.70129280,1.69923632
0.35800000,1.66015625,1.66254929,1.66017967
0.35840000,1.62597656,1.62830692,1.62599706
0.35880000,1.59179688,1.59393802,1.59181737
0.35920000,1.56250000,1.56450907,1.56251757
0.35960000,1.52343750,1.52584330,1.52346092
0.36000000,1.48925781,1.49160114,1.48927831
0.36040000,1.45507812,1.45726389,1.45509862
0.36080000,1.42089844,1.42324767,1.42091894
0.36120000,1.38671875,1.38885148,1.38673925
0.36160000,1.35253906,1.35476701,1.35255956
0.36200000,1.31835938,1.32065965,1.31837987
0.36240000,1.28417969,1.28661321,1.28420019
0.36280000,1.25000000,1.25219106,1.25002050
0.36320000,1.22070312,1.22266006,1.22072070
0.36360000,1.22070312,1.22082692,1.22070314
0.36400000,1.23535156,1.23443940,1.23534278
0.36440000,1.99218750,1.94701577,1.99173387
0.36480000,3.37402344,3.23455046,3.37319494
0.36520000,2.79785156,2.81854534,2.79819641
0.36560000,2.38769531,2.41620424,2.38794135
0.36600000,2.43164062,2.43129109,2.43161443
0.36640000,2.62207031,2.61926848,2.62195616
0.36680000,2.81250000,2.80787747,2.81238579
0.36720000,2.99804688,2.99104973,2.99793560
0.36760000,3.02734375,3.02720396,3.02732612
0.36800000,2.63183594,2.63288553,2.63207298
0.36840000,2.51464844,2.51501759,2.51471882
0.36880000,2.41699219,2.41736235,2.41705076
0.36920000,2.31933594,2.31985620,2.31939450
0.36960000,2.27539062,2.27569755,2.27541700
0.37000000,2.62207031,2.62112778,2.62186254
0.37040000,2.85644531,2.85583543,2.85630471
0.37080000,3.07617188,3.07507205,3.07604009
0.37120000,2.89062500,2.89145102,2.89073613
0.37160000,2.70507812,2.70590572,2.70518940
0.37200000,2.45605469,2.45752160,2.45620401
0.37240000,2.35351562,2.35381083,2.35357717
0.37280000,2.35351562,2.35351707,2.35351566
0.37320000,2.51953125,2.51892079,2.51943175
0.37360000,2.06542969,2.06661577,2.06570180
0.37400000,2.99804688,2.99557056,2.99748806
0.37440000,2.64160156,2.64299325,2.64181487
0.37480000,2.30957031,2.31166922,2.30976945
0.37520000,2.33398438,2.33392466,2.33396986
0.37560000,2.15332031,2.15380910,2.15342859
0.37600000,1.93847656,1.93954498,1.93860540
0.37640000,1.72363281,1.72441415,1.72376166
0.37680000,1.50878906,1.50935729,1.50891791
0.37720000,1.33789062,1.33860411,1.33799313
0.37760000,3.12988281,3.12119492,3.12880881
0.37800000,2.83203125,2.83455536,2.83220913
0.37840000,2.38281250,2.38718408,2.38308185
0.37880000,2.72460938,2.72324412,2.72440467
0.37920000,3.21777344,3.21646798,3.21747773
0.37960000,3.53027344,3.52912128,3.53008596
0.38000000,2.19238281,2.19801209,2.19318459
0.38040000,1.60156250,1.60469087,1.60191710
0.38080000,2.30957031,2.30724537,2.30914617
0.38120000,2.35351562,2.35332757,2.35348903
0.38160000,2.35351562,2.35351513,2.35351561
0.38200000,2.35351562,2.35351562,2.35351562
0.38240000,2.35351562,2.35351562,2.35351562
0.38280000,2.35351562,2.35351562,2.35351562
0.38320000,2.35351562,2.35351562,2.35351562
0.38360000,2.35351562,2.35351562,2.35351562
0.38400000,2.35351562,2.35351562,2.35351562
0.38440000,2.35351562,2.35351562,2.35351562
0.38480000,2.35351562,2.35351562,2.35351562
0.38520000,2.35351562,2.35351562,2.35351562
0.38560000,2.35351562,2.35351562,2.35351562
0.38600000,2.35351562,2.35351562,2.35351562
0.38640000,2.35351562,2.35351562,2.35351562
0.38680000,2.29003906,2.30299776,2.29007711
0.38720000,2.84179688,2.67927008,2.84146619
0.38760000,3.57421875,3.56001759,3.57377956
0.38800000,3.77929688,3.77853511,3.77917369
0.38840000,3.77929688,3.77929318,3.77929680
0.38880000,3.70117188,3.70162942,3.70121870
0.38920000,3.51074219,3.51145545,3.51085635
0.38960000,3.32031250,3.32150349,3.32042671
0.39000000,3.12988281,3.13117864,3.12999702
0.39040000,2.93945312,2.94073175,2.93956733
0.39080000,2.65136719,2.65215304,2.65153993
0.39120000,2.90527344,2.90459500,2.90512136
0.39160000,2.76367188,2.76440156,2.76375666
0.39200000,2.35839844,2.36117741,2.35864140
0.39240000,1.93359375,1.93709175,1.93384851
0.39280000,1.27441406,1.27639580,1.27480931
0.39320000,1.41113281,1.41056723,1.41105110
0.39360000,1.54296875,1.54259790,1.54288968
0.39400000,1.67968750,1.67930086,1.67960551
0.39440000,1.81152344,1.81116831,1.81144437
0.39480000,1.94824219,1.94782756,1.94816020
0.39520000,2.08007812,2.07963584,2.07999906
0.39560000,2.21191406,2.21146577,2.21183500
0.39600000,2.34863281,2.34786013,2.34855082
0.39640000,2.48046875,2.47911735,2.48038968
0.39680000,2.65136719,2.64857586,2.65126471
0.39720000,2.97851562,2.97015229,2.97831948
0.39760000,2.36816406,2.37454879,2.36852977
0.39800000,2.22656250,2.22697628,2.22664759
0.39840000,2.24609375,2.24602745,2.24608209
0.39880000,2.26562500,2.26555682,2.26561329
0.39920000,2.28515625,2.28508467,2.28514454
0.39960000,2.30468750,2.30462870,2.30467579
0.40000000,2.32421875,2.32416912,2.32420704
0.40040000,2.34375000,2.34369960,2.34373829
0.40080000,2.36328125,2.36320629,2.36326954
0.40120000,2.57812500,2.57660228,2.57799622
0.40160000,2.67089844,2.66972375,2.67084275
0.40200000,2.79296875,2.79067916,2.79289555
0.40240000,3.02734375,3.02044240,3.02720323
0.40280000,3.28125000,3.27040257,3.28109773
0.40320000,3.51562500,3.51478636,3.51548443
0.40360000,3.68652344,3.68599285,3.68642092
0.40400000,3.25195312,3.25379165,3.25221353
0.40440000,2.78808594,2.79166248,2.78836412
0.40480000,2.73437500,2.73455461,2.73440736
0.40520000,2.82226562,2.82187881,2.82221297
0.40560000,2.55859375,2.56039229,2.55875176
0.40600000,2.29980469,2.30049585,2.29995989
0.40640000,2.35839844,2.35825152,2.35836341
0.40680000,2.42187500,2.42170761,2.42183693
0.40720000,2.48046875,2.48031006,2.48043361
0.40760000,2.53906250,2.53891060,2.53902736
0.40800000,2.60253906,2.60236766,2.60250100
0.40840000,2.66113281,2.66096998,2.66109767
